ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	CHINCHILLA_DE_MONTE-ARAGO	2520	Ctra_AB-430_KM_530,3	I	-1726278	38915972	1265	0	0	1385	0	1179	1239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L:_06:00-22:00	L:_06:00-22:00_(A)	
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	POZO_BUENO	2510	CL_AVENIDA_GENERALISIMO_107_(N-301_km_276)	I	-1731861	38803389	1265	0	0	1405	0	1135	1195	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	VILLAR_DE_CHINCHILLA	2695	AUTOVIA_A31_KM_111	N	-1502806	38898306	1249	0	0	1399	0	1159	1229	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	"L-V:_06:00-23:00;_S-D:_07:00-23:00"	"L-V:_06:00-23:00_(A);_S-D:_07:00-23:00_(A)"	
ALBACETE	ELCHE_DE_LA_SIERRA	ELCHE_DE_LA_SIERRA	2430	CL_BOLEA,_36_(CM-412_km_235,65)	D	-2044778	38451306	1259	0	0	1379	0	1179	1229	862	0	0	0	0	0	0	0	0	0	CAMPSA	P	OM	L:_06:00-22:00	L:_06:00-22:00_(A)	
ALBACETE	FUENTE-ÁLAMO	FUENTE-ALAMO	2651	AVDA_DOCTOR_PEREZ_GIL,_25	N	-1433306	38689833	1199	0	0	1299	0	1059	0	629	0	0	0	0	0	0	0	0	0	Nº_7374	P	dm	"L-S:_07:00-20:30;_D:_08:00-20:00"	Sin_datos	
ALBACETE	FUENTEALBILLA	FUENTEALBILLA	2260	N-322_(CORDOBA-VALENCIA)_km_399	I	-1548639	39269972	1199	0	0	0	0	1079	0	609	0	0	0	0	0	0	0	0	0	ES_SAN_ANTONIOABAD_FUENTEALBILLA	P	dm	L-D:_07:00-20:00	L-D:_07:00-20:00_(A)	
ALBACETE	GINETA_(LA)	GINETA_(LA)	2110	CR_A-31,_235	I	-1963944	39086278	1259	0	1,299	1389	0	1179	1229	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)	
ALBACETE	GINETA_(LA)	GINETA_(LA)	2110	CR_N-301,_231,8	D	-1990194	39107667	1259	0	0	1379	0	1179	1239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_07:00-21:00	L-D:_07:00-21:00_(A)	
ALBACETE	GOLOSALVO	GOLOSALVO	2253	CARRETERA_NACIONAL_322_KM_390	D	-1635111	39238111	1227	0	0	1346	0	1139	1219	0	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L:_06:00-22:00	L:_06:00-22:00_(A)	
ALBACETE	HELLÍN	HELLIN	2400	MELCHOR__DE_MACANAZ,_66	N	-1696972	38511222	1239	0	0	1339	0	1169	1229	0	0	0	0	0	0	0	0	0	0	BP	P	dm	L:_06:00-23:00	L:_06:00-23:00_(A)	
