ALBACETE	CAUDETE	CAUDETE	2660	AUTOVIA A-31 KM. 172	D	-0,933861	38,721,917	1,259	0	0	1,401	0	1,139	1,229	0										BP OIL	P	dm	L-V: 07:00-15:00	Sin datos
ALBACETE	CAUDETE	CAUDETE	2660	CR N-330, 71,4	I	-0,955833	38,756,417	1,259	0	0	1,369	0	1,179	1,229	0,809										REPSOL	P	OM	L-D: 06:00-23:00	L-D: 06:00-23:00 (A)
ALBACETE	CAUDETE	CAUDETE	2660	CR N-344 DIRC.VALENCIA, KM.  118.3	N	-0,943000	38,727,472	1,279	0	0	1,421	0	1,150	1,239	0										BP PARGA I PETROL BAS BEL	P	dm	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	CHINCHILLA DE MONTE-ARAGÓN	CHINCHILLA DE MONTE-ARAGO	2520	AUTOVIA A-31 KM. 86	D	-1,758,000	38,937,583	1,259	0	0	1,389	0	1,179	1,249	0						0,729				REPSOL	P	OM	L-D: 06:00-23:00	L-D: 06:00-23:00 (A)
ALBACETE	CHINCHILLA DE MONTE-ARAGÓN	CHINCHILLA DE MONTE-ARAGO	2520	AUTOVIA A-31 KM. 86	I	-1,757,611	38,938,611	1,259	0	0	1,389	0	1,179	1,249	0						0,729				REPSOL	P	OM	L-D: 06:00-23:00	L-D: 06:00-23:00 (A)
ALBACETE	CHINCHILLA DE MONTE-ARAGÓN	CHINCHILLA DE MONTE-ARAGO	2520	Ctra. AB-430 KM 530,3	I	-1,726,278	38,915,972	1,265	0	0	1,375	0	1,179	1,229	0										REPSOL	P	OM	L: 06:00-22:00	L: 06:00-22:00 (A)
ALBACETE	CHINCHILLA DE MONTE-ARAGÓN	POZO BUENO	2510	CL AVENIDA GENERALISIMO 107 (N-301 km 276)	I	-1,731,861	38,803,389	1,259	0	0	1,389	0	1,139	1,189	0										REPSOL	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	CHINCHILLA DE MONTE-ARAGÓN	VILLAR DE CHINCHILLA	2695	AUTOVIA A31 KM. 111	N	-1,502,806	38,898,306	1,249	0	0	1,399	0	1,159	1,229	0										CEPSA	P	dm	"L-V: 06:00-23:00; S-D: 07:00-23:00"	"L-V: 06:00-23:00 (A); S-D: 07:00-23:00 (A)"
ALBACETE	ELCHE DE LA SIERRA	ELCHE DE LA SIERRA	2430	CL BOLEA, 36 (CM-412 km 235,65)	D	-2,044,778	38,451,306	1,249	0	0	1,369	0	1,179	1,229	0,862										CAMPSA	P	OM	L: 06:00-22:00	L: 06:00-22:00 (A)
ALBACETE	FUENTE-ÁLAMO	FUENTE-ALAMO	2651	AVDA. DOCTOR PEREZ GIL, 25	N	-1,433,306	38,689,833	1,199	0	0	1,299	0	1,059	0	0,629										Nº 7374	P	dm	"L-S: 07:00-20:30; D: 08:00-20:00"	Sin datos
ALBACETE	FUENTEALBILLA	FUENTEALBILLA	2260	N-322 (CORDOBA-VALENCIA) km 399	I	-1,548,639	39,269,972	1,199	0	0	0	0	1,079	0	0,609										ES SAN ANTONIOABAD. FUENTEALBILLA	P	dm	L-D: 07:00-20:00	L-D: 07:00-20:00 (A)
ALBACETE	GINETA (LA)	GINETA (LA)	2110	CR A-31, 235	I	-1,963,944	39,086,278	1,259	0	1,299	1,389	0	1,179	1,229	0										REPSOL	P	OM	L-D: 06:00-22:00	L-D: 06:00-22:00 (A)
ALBACETE	GINETA (LA)	GINETA (LA)	2110	CR N-301, 231,8	D	-1,990,194	39,107,667	1,259	0	0	1,369	0	1,179	1,229	0										REPSOL	P	OM	L-D: 07:00-21:00	L-D: 07:00-21:00 (A)
